"1558","REG","Fondo sperimentale regionale di riequilibrio a Province","2013-01-01","3999-12-31"
"1558","SP8","Fondo sperimentale regionale di riequilibrio a Province","2014-01-01","3999-12-31"
"1559","REG","Fondo sperimentale regionale di riequilibrio a Comuni","2013-01-01","3999-12-31"
"1559","SP8","Fondo sperimentale regionale di riequilibrio a Comuni","2014-01-01","3999-12-31"
"1560","REG","Fondo perequativo a favore dei Comuni","2013-01-01","3999-12-31"
"1560","SP7","Equo indennizzo","2014-01-01","3999-12-31"
"1560","SP8","Fondo perequativo a favore dei Comuni","2014-01-01","3999-12-31"
"1560","UNI","Equo indennizzo","2005-01-01","3999-12-31"
"1561","MON","Trasferimenti correnti a Enti di previdenza","2005-01-01","3999-12-31"
"1561","PRO","Trasferimenti correnti a Enti di previdenza","2005-01-01","3999-12-31"
"1561","REG","Fondo perequativo a favore delle Province e delle citta' metropolitane","2013-01-01","3999-12-31"
"1561","SP1","Trasferimenti correnti a Enti di previdenza","2012-03-01","3999-12-31"
"1561","SP3","Trasferimenti correnti a Enti di previdenza","2014-01-01","3999-12-31"
"1561","SP8","Fondo perequativo a favore delle Province e delle citta' metropolitane","2014-01-01","3999-12-31"
"1562","MON","Trasferimenti correnti a Enti di ricerca","2005-01-01","3999-12-31"
"1562","PRO","Trasferimenti correnti a Enti di ricerca","2005-01-01","3999-12-31"
"1562","REG","Trasferimenti correnti interni per la contabilizzazione di economie di spesa","2013-01-01","3999-12-31"
"1562","SP1","Trasferimenti correnti a Enti di ricerca","2012-03-01","3999-12-31"
"1570","SP1","Trasferimenti correnti a Stato","2014-01-01","3999-12-31"
"1562","SP3","Trasferimenti correnti a Enti di ricerca","2014-01-01","3999-12-31"
"1562","SP8","Trasferimenti correnti interni per la contabilizzazione di economie di spesa","2014-01-01","3999-12-31"
"1563","MON","Trasferimenti correnti a Camere di commercio","2005-01-01","3999-12-31"
"1563","PRO","Trasferimenti correnti a Camere di commercio","2005-01-01","3999-12-31"
"1563","SP1","Trasferimenti correnti a Camere di commercio","2012-03-01","3999-12-31"
"1563","SP3","Trasferimenti correnti a Camere di commercio","2014-01-01","3999-12-31"
"1564","MON","Trasferimenti correnti a Autorità portuali","2005-01-01","3999-12-31"
"1564","PRO","Trasferimenti correnti a Autorità portuali","2005-01-01","3999-12-31"
"1564","SP1","Trasferimenti correnti a Autorità portuali","2012-03-01","3999-12-31"
"1564","SP3","Trasferimenti correnti a Autorità portuali","2014-01-01","3999-12-31"
"1565","MON","Trasferimenti correnti a Aziende di promozione turistica","2005-01-01","3999-12-31"
"1565","PRO","Trasferimenti correnti a Aziende di promozione turistica","2005-01-01","3999-12-31"
"1570","MON","Trasferimenti correnti a Stato","2014-01-01","3999-12-31"
"1565","SP1","Trasferimenti correnti a Aziende di promozione turistica","2012-03-01","3999-12-31"
"1565","SP3","Trasferimenti correnti a Aziende di promozione turistica","2014-01-01","3999-12-31"
"1566","MON","Trasferimenti correnti a Università","2005-01-01","3999-12-31"
"1566","PRO","Trasferimenti correnti a Università","2005-01-01","3999-12-31"
"1566","SP1","Trasferimenti correnti a Università","2012-03-01","3999-12-31"
"1566","SP3","Trasferimenti correnti a Università","2014-01-01","3999-12-31"
"1567","MON","Trasferimenti correnti a Enti Parco Nazionali","2005-01-01","3999-12-31"
"1567","PRO","Trasferimenti correnti a Enti Parco Nazionali","2005-01-01","3999-12-31"
"1567","SP1","Trasferimenti correnti a Enti Parco Nazionali","2012-03-01","3999-12-31"
"1567","SP3","Trasferimenti correnti a Enti Parco Nazionali","2014-01-01","3999-12-31"
"1568","MON","Trasferimenti correnti a ARPA","2005-01-01","3999-12-31"
"1568","PRO","Trasferimenti correnti a ARPA","2005-01-01","3999-12-31"
"1570","SP3","Trasferimenti correnti a Stato","2014-01-01","3999-12-31"
"1568","SP1","Trasferimenti correnti a ARPA","2012-03-01","3999-12-31"
"1568","SP3","Trasferimenti correnti a ARPA","2014-01-01","3999-12-31"
"1569","MON","Trasferimenti correnti a altri enti del settore pubblico","2005-01-01","3999-12-31"
"1569","PRO","Trasferimenti correnti a altri enti del settore pubblico","2005-01-01","3999-12-31"
"1569","SP1","Trasferimenti correnti a altri enti del settore pubblico","2012-03-01","3999-12-31"
"1569","SP3","Trasferimenti correnti a altri enti del settore pubblico","2014-01-01","3999-12-31"
"1570","SP7","Interventi assistenziali a favore del personale","2014-01-01","3999-12-31"
"1570","UNI","Interventi assistenziali a favore del personale","2005-01-01","3999-12-31"
"1571","MON","Trasferimenti correnti a imprese pubbliche","2005-01-01","3999-12-31"
"1571","PRO","Trasferimenti correnti a imprese pubbliche","2005-01-01","3999-12-31"
"1571","SP1","Trasferimenti correnti a imprese pubbliche","2012-03-01","3999-12-31"
"1571","SP3","Trasferimenti correnti a imprese pubbliche","2014-01-01","3999-12-31"
"1570","PRO","Trasferimenti correnti a Stato","2014-01-01","3999-12-31"
"1572","MON","Trasferimenti correnti a imprese private","2005-01-01","3999-12-31"
"1572","PRO","Trasferimenti correnti a imprese private","2005-01-01","3999-12-31"
"1572","SP1","Trasferimenti correnti a imprese private","2012-03-01","3999-12-31"
"1572","SP3","Trasferimenti correnti a imprese private","2014-01-01","3999-12-31"
"1580","SP7","Accertamenti sanitari resi necessari dall'attività lavorativa","2014-01-01","3999-12-31"
"1580","UNI","Accertamenti sanitari resi necessari dall'attività lavorativa","2005-01-01","3999-12-31"
"1581","MON","Trasferimenti correnti a famiglie","2005-01-01","3999-12-31"
"1581","PRO","Trasferimenti correnti a famiglie","2005-01-01","3999-12-31"
"1581","SP1","Trasferimenti correnti a famiglie","2012-03-01","3999-12-31"
"1581","SP3","Trasferimenti correnti a famiglie","2014-01-01","3999-12-31"
"1581","SP7","Corresponsione dell'indennità di TFR","2014-01-01","3999-12-31"
"1581","UNI","Corresponsione dell'indennità di TFR","2007-01-01","3999-12-31"
"1582","MON","Trasferimenti correnti a istituzioni sociali private","2005-01-01","3999-12-31"
"1582","PRO","Trasferimenti correnti a istituzioni sociali private","2005-01-01","3999-12-31"
"1582","SP1","Trasferimenti correnti a istituzioni sociali private","2012-03-01","3999-12-31"
"1582","SP3","Trasferimenti correnti a istituzioni sociali private","2014-01-01","3999-12-31"
"1583","MON","Trasferimenti correnti ad altri","2005-01-01","3999-12-31"
"1583","PRO","Trasferimenti correnti ad altri","2005-01-01","3999-12-31"
"1583","SP1","Trasferimenti correnti ad altri","2012-03-01","3999-12-31"
"1583","SP3","Trasferimenti correnti ad altri","2014-01-01","3999-12-31"
"1590","SP7","Altri oneri per il personale","2014-01-01","3999-12-31"
"1590","UNI","Altri oneri per il personale","2005-01-01","3999-12-31"
"1599","CDC","Altri oneri per il personale","2012-01-01","3999-12-31"
"1599","SAN","Altri oneri per il personale","2007-07-01","3999-12-31"
"1599","SP2","Altri oneri per il personale","2014-01-01","3999-12-31"
"1599","SP5","Altri oneri per il personale","2014-01-01","3999-12-31"
"1601","MON"," Interessi passivi a Cassa depositi e prestiti - gestione Tesoro","2005-01-01","3999-12-31"
"1601","PRO"," Interessi passivi a Cassa depositi e prestiti - gestione Tesoro","2005-01-01","3999-12-31"
"1601","SP1"," Interessi passivi a Cassa depositi e prestiti - gestione Tesoro","2012-03-01","3999-12-31"
"1601","SP3"," Interessi passivi a Cassa depositi e prestiti - gestione Tesoro","2014-01-01","3999-12-31"
"1602","MON"," Interessi passivi a Cassa depositi e prestiti - gestione CDP spa","2005-01-01","3999-12-31"
"1602","PRO"," Interessi passivi a Cassa depositi e prestiti - gestione CDP spa","2005-01-01","3999-12-31"
"1602","SP1"," Interessi passivi a Cassa depositi e prestiti - gestione CDP spa","2012-03-01","3999-12-31"
"1602","SP3"," Interessi passivi a Cassa depositi e prestiti - gestione CDP spa","2014-01-01","3999-12-31"
"1611","MON","Interessi passivi ad enti del settore pubblico per finanziamenti a breve","2005-01-01","3999-12-31"
"1611","PRO","Interessi passivi ad enti del settore pubblico per finanziamenti a breve","2005-01-01","3999-12-31"
"1611","REG","Trasferimenti correnti a Unione Europea","2005-01-01","3999-12-31"
"1611","SP1","Interessi passivi ad enti del settore pubblico per finanziamenti a breve","2012-03-01","3999-12-31"
"1611","SP3","Interessi passivi ad enti del settore pubblico per finanziamenti a breve","2014-01-01","3999-12-31"
"1611","SP8","Trasferimenti correnti a Unione Europea","2014-01-01","3999-12-31"
"1612","MON","Interessi passivi ad enti del settore pubblico per finanziamenti a medio-lungo","2005-01-01","3999-12-31"
"1612","PRO","Interessi passivi ad enti del settore pubblico per finanziamenti a medio-lungo","2005-01-01","3999-12-31"
"1612","REG"," Trasferimenti correnti ad altre istituzioni estere","2005-01-01","3999-12-31"
"1612","SP1","Interessi passivi ad enti del settore pubblico per finanziamenti a medio-lungo","2012-03-01","3999-12-31"
"1612","SP3","Interessi passivi ad enti del settore pubblico per finanziamenti a medio-lungo","2014-01-01","3999-12-31"
"1612","SP8"," Trasferimenti correnti ad altre istituzioni estere","2014-01-01","3999-12-31"
"1613","MON","Interessi passivi ad enti del settore pubblico per anticipazioni","2005-01-01","3999-12-31"
"1613","PRO","Interessi passivi ad enti del settore pubblico per anticipazioni","2005-01-01","3999-12-31"
"1613","REG","Trasferimenti correnti a soggetti esteri privati","2008-01-01","3999-12-31"
"1613","SP1","Interessi passivi ad enti del settore pubblico per anticipazioni","2012-03-01","3999-12-31"
"1613","SP3","Interessi passivi ad enti del settore pubblico per anticipazioni","2014-01-01","3999-12-31"
"1613","SP8","Trasferimenti correnti a soggetti esteri privati","2014-01-01","3999-12-31"
"1621","MON","Interessi passivi ad altri soggetti per finanziamenti a breve","2005-01-01","3999-12-31"
"1621","PRO","Interessi passivi ad altri soggetti per finanziamenti a breve","2005-01-01","3999-12-31"
"1621","SP1","Interessi passivi ad altri soggetti per finanziamenti a breve","2012-03-01","3999-12-31"
"1621","SP3","Interessi passivi ad altri soggetti per finanziamenti a breve","2014-01-01","3999-12-31"
"1622","MON","Interessi passivi ad altri soggetti per finanziamenti a medio-lungo","2005-01-01","3999-12-31"
"1622","PRO","Interessi passivi ad altri soggetti per finanziamenti a medio-lungo","2005-01-01","3999-12-31"
"1622","SP1","Interessi passivi ad altri soggetti per finanziamenti a medio-lungo","2012-03-01","3999-12-31"
"1622","SP3","Interessi passivi ad altri soggetti per finanziamenti a medio-lungo","2014-01-01","3999-12-31"
"1623","MON","Interessi passivi ad altri soggetti per anticipazioni","2005-01-01","3999-12-31"
"1623","PRO","Interessi passivi ad altri soggetti per anticipazioni","2005-01-01","3999-12-31"
"1623","REG","Trasferimenti correnti ad imprese private (escluse quelle produttrici di servizi sanitari e assistenziali)","2008-01-01","3999-12-31"
"1623","SP1","Interessi passivi ad altri soggetti per anticipazioni","2012-03-01","3999-12-31"
"1623","SP3","Interessi passivi ad altri soggetti per anticipazioni","2014-01-01","3999-12-31"
"1623","SP8","Trasferimenti correnti ad imprese private (escluse quelle produttrici di servizi sanitari e assistenziali)","2014-01-01","3999-12-31"
"1624","MON","Interessi passivi ad altri soggetti per depositi","2005-01-01","3999-12-31"
"1624","PRO","Interessi passivi ad altri soggetti per depositi","2005-01-01","3999-12-31"
"1624","REG","Trasferimenti correnti ad imprese pubbliche","2008-01-01","3999-12-31"
"1624","SP1","Interessi passivi ad altri soggetti per depositi","2012-03-01","3999-12-31"
"1624","SP3","Interessi passivi ad altri soggetti per depositi","2014-01-01","3999-12-31"
"1624","SP8","Trasferimenti correnti ad imprese pubbliche","2014-01-01","3999-12-31"
"1625","MON","Interessi passivi ad altri soggetti per oneri derivanti da operazioni di cartolarizzazione","2005-01-01","3999-12-31"
"1625","PRO","Interessi passivi ad altri soggetti per oneri derivanti da operazioni di cartolarizzazione","2005-01-01","3999-12-31"
"1625","REG","Trasferimenti correnti ad imprese produttrici di servizi sanitari e assistenziali","2008-01-01","3999-12-31"
"1625","SP1","Interessi passivi ad altri soggetti per oneri derivanti da operazioni di cartolarizzazione","2012-03-01","3999-12-31"
"1625","SP3","Interessi passivi ad altri soggetti per oneri derivanti da operazioni di cartolarizzazione","2014-01-01","3999-12-31"
"1625","SP8","Trasferimenti correnti ad imprese produttrici di servizi sanitari e assistenziali","2014-01-01","3999-12-31"
"1626","MON","Interessi passivi  per operazioni in derivati","2005-01-01","3999-12-31"
"1626","PRO","Interessi passivi  per operazioni in derivati","2005-01-01","3999-12-31"
"1626","SP1","Interessi passivi  per operazioni in derivati","2012-03-01","3999-12-31"
"1626","SP3","Interessi passivi  per operazioni in derivati","2014-01-01","3999-12-31"
"1631","REG"," Trasferimenti correnti a famiglie per assistenza sanitaria erogata direttamente dalla Regione","2005-01-01","3999-12-31"
"1631","SP8"," Trasferimenti correnti a famiglie per assistenza sanitaria erogata direttamente dalla Regione","2014-01-01","3999-12-31"
"1632","REG"," Trasferimenti correnti a famiglie","2005-01-01","3999-12-31"
"1632","SP8"," Trasferimenti correnti a famiglie","2014-01-01","3999-12-31"
"1633","REG"," Trasferimenti correnti a istituzioni sociali private per assistenza sociale","2005-01-01","3999-12-31"
"1633","SP8"," Trasferimenti correnti a istituzioni sociali private per assistenza sociale","2014-01-01","3999-12-31"
"1634","REG"," Trasferimenti correnti a istituzioni sociali private per fini diversi dal sociale","2005-01-01","3999-12-31"
"1634","SP8"," Trasferimenti correnti a istituzioni sociali private per fini diversi dal sociale","2014-01-01","3999-12-31"
"1636","REG","Trasferimenti correnti ad enti privati produttori di servizi sanitari e assistenziali","2008-01-01","3999-12-31"
"1636","SP8","Trasferimenti correnti ad enti privati produttori di servizi sanitari e assistenziali","2014-01-01","3999-12-31"
"1699","MON","Altri interessi passivi e oneri finanziari diversi, inclusi interessi di mora","2007-01-01","3999-12-31"
"1699","PRO","Altri interessi passivi e oneri finanziari diversi, inclusi interessi di mora","2007-01-01","3999-12-31"
"1699","SP1","Altri interessi passivi e oneri finanziari diversi, inclusi interessi di mora","2012-03-01","3999-12-31"
"1699","SP3","Altri interessi passivi e oneri finanziari diversi, inclusi interessi di mora","2014-01-01","3999-12-31"
"1701","MON","IRAP","2005-01-01","3999-12-31"
"1701","PRO","IRAP","2005-01-01","3999-12-31"
"1701","SP1","IRAP","2012-03-01","3999-12-31"
"1701","SP3","IRAP","2014-01-01","3999-12-31"
"1711","MON","Imposte sul patrimonio","2005-01-01","3999-12-31"
"1711","PRO","Imposte sul patrimonio","2005-01-01","3999-12-31"
"1711","REG"," Interessi passivi a Cassa depositi e prestiti a carico dello Stato - gestione tesoro","2005-01-01","3999-12-31"
"1711","SP1","Imposte sul patrimonio","2012-03-01","3999-12-31"
"1711","SP3","Imposte sul patrimonio","2014-01-01","3999-12-31"
"1711","SP8"," Interessi passivi a Cassa depositi e prestiti a carico dello Stato - gestione tesoro","2014-01-01","3999-12-31"
"1712","MON","Imposte sul registro","2005-01-01","3999-12-31"
"1712","PRO","Imposte sul registro","2005-01-01","3999-12-31"
"1712","REG"," Interessi passivi a Cassa depositi e prestiti a carico dello Stato - gestione CDP spa","2005-01-01","3999-12-31"
"1712","SP1","Imposte sul registro","2012-03-01","3999-12-31"
"1712","SP3","Imposte sul registro","2014-01-01","3999-12-31"
"1712","SP8"," Interessi passivi a Cassa depositi e prestiti a carico dello Stato - gestione CDP spa","2014-01-01","3999-12-31"
"1713","MON","I.V.A.","2005-01-01","3999-12-31"
"1713","PRO","I.V.A.","2005-01-01","3999-12-31"
"1713","SP1","I.V.A.","2012-03-01","3999-12-31"
"1713","SP3","I.V.A.","2014-01-01","3999-12-31"
"1714","MON","Tassa di rimozione rifiuti solidi urbani","2005-01-01","3999-12-31"
"1714","PRO","Tassa di rimozione rifiuti solidi urbani","2005-01-01","3999-12-31"
"1714","SP1","Tassa di rimozione rifiuti solidi urbani","2012-03-01","3999-12-31"
"1714","SP3","Tassa di rimozione rifiuti solidi urbani","2014-01-01","3999-12-31"
"1715","MON","Valori bollati","2005-01-01","3999-12-31"
"1715","PRO","Valori bollati","2005-01-01","3999-12-31"
"1715","SP1","Valori bollati","2012-03-01","3999-12-31"
"1715","SP3","Valori bollati","2014-01-01","3999-12-31"
"1716","MON","Altri tributi","2005-01-01","3999-12-31"
"1716","PRO","Altri tributi","2005-01-01","3999-12-31"
"1716","SP1","Altri tributi","2012-03-01","3999-12-31"
"1716","SP3","Altri tributi","2014-01-01","3999-12-31"
"1721","REG"," Interessi passivi a Cassa depositi e prestiti a carico della Regione gestione tesoro","2005-01-01","3999-12-31"
"1721","SP8"," Interessi passivi a Cassa depositi e prestiti a carico della Regione gestione tesoro","2014-01-01","3999-12-31"
"1722","REG"," Interessi passivi a Cassa depositi e prestiti a carico della Regione gestione CDP spa","2005-01-01","3999-12-31"
"1722","SP8"," Interessi passivi a Cassa depositi e prestiti a carico della Regione gestione CDP spa","2014-01-01","3999-12-31"
"1731","REG"," Interessi passivi ad altri soggetti a carico dello Stato per finanziamenti a breve","2005-01-01","3999-12-31"
"1731","SP8"," Interessi passivi ad altri soggetti a carico dello Stato per finanziamenti a breve","2014-01-01","3999-12-31"
"1732","REG"," Interessi passivi ad altri soggetti a carico dello Stato per finanziamenti a medio-lungo","2005-01-01","3999-12-31"
"1732","SP8"," Interessi passivi ad altri soggetti a carico dello Stato per finanziamenti a medio-lungo","2014-01-01","3999-12-31"
"1741","REG"," Interessi passivi ad altri soggetti a carico della Regione per finanziamenti a breve","2005-01-01","3999-12-31"
"1741","SP8"," Interessi passivi ad altri soggetti a carico della Regione per finanziamenti a breve","2014-01-01","3999-12-31"
"1742","REG"," Interessi passivi ad altri soggetti a carico della Regione per finanziamenti a medio-lungo","2005-01-01","3999-12-31"
"1742","SP8"," Interessi passivi ad altri soggetti a carico della Regione per finanziamenti a medio-lungo","2014-01-01","3999-12-31"
"1750","REG","Interessi passivi ed oneri finanziari per anticipazioni","2005-01-01","3999-12-31"
"1750","SP8","Interessi passivi ed oneri finanziari per anticipazioni","2014-01-01","3999-12-31"
"1760","REG","Interessi passivi ed oneri finanziari per operazioni in derivati","2005-01-01","3999-12-31"
"1760","SP8","Interessi passivi ed oneri finanziari per operazioni in derivati","2014-01-01","3999-12-31"
"1770","REG","Oneri derivanti da operazioni di cartolarizzazione","2005-01-01","3999-12-31"
"1770","SP8","Oneri derivanti da operazioni di cartolarizzazione","2014-01-01","3999-12-31"
"1801","MON","Ripiano perdite in aziende di pubblici servizi","2005-01-01","3999-12-31"
"1801","PRO","Ripiano perdite in aziende di pubblici servizi","2005-01-01","3999-12-31"
"1801","SP1","Ripiano perdite in aziende di pubblici servizi","2012-03-01","3999-12-31"
"1801","SP3","Ripiano perdite in aziende di pubblici servizi","2014-01-01","3999-12-31"
"1802","MON","Altri oneri  straordinari della gestione corrente","2005-01-01","3999-12-31"
"1802","PRO","Altri oneri  straordinari della gestione corrente","2005-01-01","3999-12-31"
"1802","SP1","Altri oneri  straordinari della gestione corrente","2012-03-01","3999-12-31"
"1802","SP3","Altri oneri  straordinari della gestione corrente","2014-01-01","3999-12-31"
"1803","MON","Transazioni (esclusa obbligazione principale)","2005-01-01","3999-12-31"
"1803","PRO","Transazioni (esclusa obbligazione principale)","2005-01-01","3999-12-31"
"1803","SP1","Transazioni (esclusa obbligazione principale)","2012-03-01","3999-12-31"
"1803","SP3","Transazioni (esclusa obbligazione principale)","2014-01-01","3999-12-31"
"1804","MON","Oneri da sentenze sfavorevoli (esclusa obbligazione principale)","2007-01-01","3999-12-31"
"1804","PRO","Oneri da sentenze sfavorevoli (esclusa obbligazione principale)","2007-01-01","3999-12-31"
"1804","SP1","Oneri da sentenze sfavorevoli (esclusa obbligazione principale)","2012-03-01","3999-12-31"
"1804","SP3","Oneri da sentenze sfavorevoli (esclusa obbligazione principale)","2014-01-01","3999-12-31"
"1805","MON","Indennizzi danni recati dalla fauna selvatica","2012-01-01","3999-12-31"
"1805","PRO","Indennizzi danni recati dalla fauna selvatica","2012-01-01","3999-12-31"
"1805","SP1","Indennizzi danni recati dalla fauna selvatica","2012-03-01","3999-12-31"
"1805","SP3","Indennizzi danni recati dalla fauna selvatica","2014-01-01","3999-12-31"
"1806","MON","Indennizzi mancati tagli e pascoli","2012-01-01","3999-12-31"
"1806","PRO","Indennizzi mancati tagli e pascoli","2012-01-01","3999-12-31"
"1806","SP1","Indennizzi mancati tagli e pascoli","2012-03-01","3999-12-31"
"1806","SP3","Indennizzi mancati tagli e pascoli","2014-01-01","3999-12-31"
"1807","MON","Restituzione di tributi ai contribuenti","2012-01-01","3999-12-31"
"1807","PRO","Restituzione di tributi ai contribuenti","2012-01-01","3999-12-31"
"1807","SP1","Restituzione di tributi ai contribuenti","2012-03-01","3999-12-31"
"1807","SP3","Restituzione di tributi ai contribuenti","2014-01-01","3999-12-31"
"1808","MON","Rimborso di tributi allo Stato","2012-01-01","3999-12-31"
"1808","PRO","Rimborso di tributi allo Stato","2012-01-01","3999-12-31"
"1808","SP1","Rimborso di tributi allo Stato","2012-03-01","3999-12-31"
"1808","SP3","Rimborso di tributi allo Stato","2014-01-01","3999-12-31"
"1811","REG"," IRAP","2005-01-01","3999-12-31"
"1811","SP8"," IRAP","2014-01-01","3999-12-31"
"1812","REG"," I.V.A.","2005-01-01","3999-12-31"
"1812","SP8"," I.V.A.","2014-01-01","3999-12-31"
"1813","REG"," Imposte sul patrimonio","2005-01-01","3999-12-31"
"1813","SP8"," Imposte sul patrimonio","2014-01-01","3999-12-31"
"1814","REG"," Altri tributi","2005-01-01","3999-12-31"
"1814","SP8"," Altri tributi","2014-01-01","3999-12-31"
"1911","REG"," Ripiani perdite in aziende pubbliche","2005-01-01","3999-12-31"
"1911","SP8"," Ripiani perdite in aziende pubbliche","2014-01-01","3999-12-31"
"1912","REG"," Altri oneri straordinari della gestione corrente","2005-01-01","3999-12-31"
"1912","SP8"," Altri oneri straordinari della gestione corrente","2014-01-01","3999-12-31"
"1913","REG"," Oneri da contenzioso e sentenze sfavorevoli (esclusa obbligazione principale)","2005-01-01","3999-12-31"
"1913","SP8"," Oneri da contenzioso e sentenze sfavorevoli (esclusa obbligazione principale)","2014-01-01","3999-12-31"
"2001","MON","Concessioni di crediti a province","2005-01-01","3999-12-31"
"2001","PRO","Concessioni di crediti a province","2005-01-01","3999-12-31"
"2001","SP1","Concessioni di crediti a province","2012-03-01","3999-12-31"
"2001","SP3","Concessioni di crediti a province","2014-01-01","3999-12-31"
"2002","MON","Concessioni di crediti a citta' metropolitane","2005-01-01","3999-12-31"
"2002","PRO","Concessioni di crediti a citta' metropolitane","2005-01-01","3999-12-31"
"2002","SP1","Concessioni di crediti a citta' metropolitane","2012-03-01","3999-12-31"
"2002","SP3","Concessioni di crediti a citta' metropolitane","2014-01-01","3999-12-31"
"2011","MON","Concessioni di crediti a comuni","2005-01-01","3999-12-31"
"2011","PRO","Concessioni di crediti a comuni","2005-01-01","3999-12-31"
"2011","SP1","Concessioni di crediti a comuni","2012-03-01","3999-12-31"
"2011","SP3","Concessioni di crediti a comuni","2014-01-01","3999-12-31"
"2012","MON","Concessioni di crediti a unioni di comuni","2005-01-01","3999-12-31"
"2012","PRO","Concessioni di crediti a unioni di comuni","2005-01-01","3999-12-31"
"2012","SP1","Concessioni di crediti a unioni di comuni","2012-03-01","3999-12-31"
"2012","SP3","Concessioni di crediti a unioni di comuni","2014-01-01","3999-12-31"
"2021","MON","Concessioni di crediti a comunita' montane","2005-01-01","3999-12-31"
"2021","PRO","Concessioni di crediti a comunita' montane","2005-01-01","3999-12-31"
"2021","SP1","Concessioni di crediti a comunita' montane","2012-03-01","3999-12-31"
"2021","SP3","Concessioni di crediti a comunita' montane","2014-01-01","3999-12-31"
"2031","MON","Concessioni di crediti a aziende sanitarie","2005-01-01","3999-12-31"
"2031","PRO","Concessioni di crediti a aziende sanitarie","2005-01-01","3999-12-31"
"2031","SP1","Concessioni di crediti a aziende sanitarie","2012-03-01","3999-12-31"
"2031","SP3","Concessioni di crediti a aziende sanitarie","2014-01-01","3999-12-31"
"2032","MON","Concessioni di crediti a aziende ospedaliere","2005-01-01","3999-12-31"
"2032","PRO","Concessioni di crediti a aziende ospedaliere","2005-01-01","3999-12-31"
"2032","SP1","Concessioni di crediti a aziende ospedaliere","2012-03-01","3999-12-31"
"2032","SP3","Concessioni di crediti a aziende ospedaliere","2014-01-01","3999-12-31"
"2033","MON","Concessioni di crediti a IRCCS","2005-01-01","3999-12-31"
"2033","PRO","Concessioni di crediti a IRCCS","2005-01-01","3999-12-31"
"2033","SP1","Concessioni di crediti a IRCCS","2012-03-01","3999-12-31"
"2033","SP3","Concessioni di crediti a IRCCS","2014-01-01","3999-12-31"
"2034","MON","Concessioni di crediti ai policlinici universitari","2007-01-01","3999-12-31"
"2034","PRO","Concessioni di crediti ai policlinici universitari","2007-01-01","3999-12-31"
"2034","SP1","Concessioni di crediti ai policlinici universitari","2012-03-01","3999-12-31"
"2034","SP3","Concessioni di crediti ai policlinici universitari","2014-01-01","3999-12-31"
"2035","MON","Concessioni di crediti a Istituti zooprofilattici sperimentali","2007-01-01","3999-12-31"
"2035","PRO","Concessioni di crediti a Istituti zooprofilattici sperimentali","2007-01-01","3999-12-31"
"2035","SP1","Concessioni di crediti a Istituti zooprofilattici sperimentali","2012-03-01","3999-12-31"
"2035","SP3","Concessioni di crediti a Istituti zooprofilattici sperimentali","2014-01-01","3999-12-31"
"2041","MON","Concessioni di crediti a aziende speciali","2005-01-01","3999-12-31"
"2041","PRO","Concessioni di crediti a aziende speciali","2005-01-01","3999-12-31"
"2041","SP1","Concessioni di crediti a aziende speciali","2012-03-01","3999-12-31"
"2041","SP3","Concessioni di crediti a aziende speciali","2014-01-01","3999-12-31"
"2042","MON","Concessioni di crediti a altre imprese di pubblici servizi","2005-01-01","3999-12-31"
"2042","PRO","Concessioni di crediti a altre imprese di pubblici servizi","2005-01-01","3999-12-31"
"2042","SP1","Concessioni di crediti a altre imprese di pubblici servizi","2012-03-01","3999-12-31"
"2042","SP3","Concessioni di crediti a altre imprese di pubblici servizi","2014-01-01","3999-12-31"
"2051","MON"," Concessioni di crediti a altri enti del settore pubblico","2005-01-01","3999-12-31"
"2051","PRO"," Concessioni di crediti a altri enti del settore pubblico","2005-01-01","3999-12-31"
"2051","SP1"," Concessioni di crediti a altri enti del settore pubblico","2012-03-01","3999-12-31"
"2051","SP3"," Concessioni di crediti a altri enti del settore pubblico","2014-01-01","3999-12-31"
"2061","MON","Versamenti a conti bancari di deposito","2005-01-01","3999-12-31"
"2061","PRO","Versamenti a conti bancari di deposito","2005-01-01","3999-12-31"
"2061","SP1","Versamenti a conti bancari di deposito","2012-03-01","3999-12-31"
"2061","SP3","Versamenti a conti bancari di deposito","2014-01-01","3999-12-31"
"2071","MON","Concessioni di crediti a imprese pubbliche","2005-01-01","3999-12-31"
"2071","PRO","Concessioni di crediti a imprese pubbliche","2005-01-01","3999-12-31"
"2071","SP1","Concessioni di crediti a imprese pubbliche","2012-03-01","3999-12-31"
"2071","SP3","Concessioni di crediti a imprese pubbliche","2014-01-01","3999-12-31"
"2081","MON","Concessioni di crediti a imprese private","2005-01-01","3999-12-31"
"2081","PRO","Concessioni di crediti a imprese private","2005-01-01","3999-12-31"
"2081","SP1","Concessioni di crediti a imprese private","2012-03-01","3999-12-31"
"2081","SP3","Concessioni di crediti a imprese private","2014-01-01","3999-12-31"
"2091","MON","Concessioni di crediti a altri soggetti","2005-01-01","2011-12-31"
"2091","PRO","Concessioni di crediti a altri soggetti","2005-01-01","2011-12-31"
"2092","MON","Concessione di crediti a Famiglie","2012-01-01","3999-12-31"
"2092","PRO","Concessione di crediti a Famiglie","2012-01-01","3999-12-31"
"2092","SP1","Concessione di crediti a Famiglie","2012-03-01","3999-12-31"
"2092","SP3","Concessione di crediti a Famiglie","2014-01-01","3999-12-31"
"2093","MON","Concessione di crediti a Istituzioni sociali private","2012-01-01","3999-12-31"
